student_id,department,course,semester,enrollment_status,gender,year,age,gpa,credits,tuition_fee,scholarship_amount,enrollment_date
STU00228,Physics,Mechanics,Spring 2024,Enrolled,Female,Senior,26,2.82,4,11727.41,3676.68,2024-01-08
STU00229,Physics,Electromagnetism,Spring 2023,Dropped,Male,Junior,18,2.95,2,10744.78,1910.26,2023-01-14
STU00230,Computer Science,Machine Learning,Spring 2025,Enrolled,Male,Senior,26,2.7,4,10545.31,5759.88,2025-01-20
STU00231,Chemistry,General Chemistry,Spring 2025,Enrolled,Male,Freshman,26,2.98,3,7488.75,4297.41,2025-01-10
STU00232,Chemistry,General Chemistry,Spring 2025,Completed,Male,Senior,22,2.66,4,6788.22,1700.78,2025-01-19
STU00233,English,American Literature,Spring 2024,Completed,Female,Graduate,29,4.0,3,8340.68,4960.21,2024-01-15
STU00234,Mathematics,Probability,Spring 2024,Completed,Non-binary,Sophomore,21,2.77,3,21756.51,3009.83,2024-01-26
STU00235,English,Creative Writing,Spring 2023,Completed,Male,Graduate,34,2.89,4,24145.41,11969.45,2023-01-14
STU00236,Physics,Relativity,Spring 2024,Completed,Female,Junior,22,3.05,4,17595.56,2283.81,2024-01-16
STU00237,Chemistry,General Chemistry,Spring 2023,Completed,Male,Sophomore,20,3.42,1,10204.67,3154.76,2023-01-27
STU00238,Physics,Optics,Fall 2024,Completed,Male,Sophomore,18,4.0,3,8077.92,3954.14,2024-08-17
STU00239,English,Composition,Spring 2025,Enrolled,Male,Senior,25,1.98,3,10459.19,2991.39,2025-01-08
STU00240,English,Composition,Spring 2025,Completed,Female,Senior,26,2.66,3,22043.87,468.51,2025-01-20
STU00241,Chemistry,Organic Chemistry,Spring 2025,Enrolled,Male,Graduate,29,3.16,4,10627.82,1611.07,2025-01-11
STU00242,Psychology,Intro to Psychology,Fall 2023,Enrolled,Male,Graduate,29,3.21,3,18914.29,553.62,2023-09-01
STU00243,Economics,Macroeconomics,Spring 2023,Waitlisted,Male,Senior,23,3.55,1,16426.38,6525.66,2023-01-17
STU00244,English,Linguistics,Spring 2024,Enrolled,Female,Junior,28,3.12,2,22289.86,9815.25,2024-01-26
STU00245,Physics,Thermodynamics,Spring 2024,Enrolled,Male,Sophomore,25,2.78,2,8208.0,1644.93,2024-01-20
STU00246,Economics,Microeconomics,Spring 2024,Completed,Male,Graduate,30,2.86,2,23601.81,1498.73,2024-01-13
STU00247,Business Administration,Marketing,Spring 2023,Enrolled,Female,Senior,29,3.02,4,11702.38,5220.49,2023-01-27
STU00248,History,Modern History,Spring 2023,Waitlisted,Female,Senior,21,3.17,4,16123.63,7319.83,2023-01-21
STU00249,Psychology,Social Psychology,Spring 2023,Dropped,Female,Graduate,28,3.43,2,7316.88,1653.74,2023-01-22
STU00250,Physics,Quantum Physics,Spring 2024,Waitlisted,Female,Graduate,24,2.15,2,7568.97,1286.77,2024-01-14
STU00251,Chemistry,Organic Chemistry,Fall 2023,Waitlisted,Male,Graduate,31,3.69,3,12843.02,1383.17,2023-08-19
STU00252,Mathematics,Linear Algebra,Fall 2023,Waitlisted,Male,Junior,23,2.98,1,23744.57,9800.13,2023-09-01
STU00253,Psychology,Cognitive Psychology,Fall 2024,Completed,Male,Graduate,25,3.64,3,6347.01,2217.03,2024-08-12
STU00254,Business Administration,Marketing,Spring 2025,Enrolled,Male,Graduate,27,2.59,3,17418.31,478.05,2025-01-23
STU00255,Biology,Anatomy,Spring 2024,Completed,Female,Graduate,34,4.0,3,16887.92,3887.05,2024-01-18
STU00256,Chemistry,Analytical Chemistry,Fall 2023,Dropped,Male,Senior,18,2.73,1,11472.2,3363.49,2023-09-02
STU00257,Computer Science,Algorithms,Spring 2024,Completed,Male,Graduate,32,2.82,2,10472.53,6265.45,2024-01-24
STU00258,English,Linguistics,Fall 2023,Waitlisted,Male,Senior,20,4.0,2,14027.74,1377.16,2023-08-25
STU00259,English,Poetry,Fall 2024,Enrolled,Male,Junior,21,3.33,4,9601.07,756.57,2024-08-14
STU00260,Biology,Genetics,Spring 2023,Enrolled,Male,Graduate,22,3.39,4,24264.73,455.73,2023-01-30
STU00261,Biology,Genetics,Spring 2025,Waitlisted,Female,Sophomore,22,2.49,2,10484.3,6189.79,2025-01-06
STU00262,Economics,Game Theory,Spring 2024,Waitlisted,Female,Freshman,27,3.93,4,22881.98,3157.09,2024-01-10
STU00263,Psychology,Abnormal Psychology,Spring 2025,Enrolled,Male,Freshman,18,2.47,3,22287.16,6327.9,2025-01-13
STU00264,Economics,Game Theory,Spring 2025,Completed,Male,Graduate,33,3.82,1,8710.51,4539.69,2025-01-26
STU00265,Mathematics,Statistics,Spring 2023,Enrolled,Male,Senior,25,3.38,3,20220.48,7597.49,2023-01-21
STU00266,Computer Science,Operating Systems,Spring 2023,Completed,Male,Junior,22,3.32,1,23236.72,13489.07,2023-01-29
STU00267,History,Modern History,Spring 2024,Completed,Female,Graduate,30,2.39,1,16168.25,2187.95,2024-01-28
STU00268,Physics,Mechanics,Spring 2024,Dropped,Male,Junior,22,3.4,2,16805.28,4368.5,2024-01-20
STU00269,Biology,Anatomy,Spring 2024,Completed,Male,Sophomore,18,2.87,3,17000.41,2975.03,2024-01-20
STU00270,Economics,Game Theory,Spring 2024,Completed,Female,Junior,26,1.89,3,22202.45,10388.76,2024-01-15
STU00271,Physics,Quantum Physics,Spring 2025,Completed,Male,Junior,28,2.62,4,9840.9,5825.79,2025-01-20
STU00272,Business Administration,Accounting,Spring 2024,Enrolled,Male,Freshman,23,3.08,4,17363.11,7318.19,2024-01-17
STU00273,Business Administration,Accounting,Spring 2025,Completed,Female,Freshman,25,2.66,4,12012.54,239.31,2025-01-25
STU00274,Chemistry,Physical Chemistry,Fall 2024,Completed,Female,Sophomore,27,3.12,4,12938.47,1030.28,2024-08-18
STU00275,Physics,Relativity,Fall 2023,Completed,Female,Sophomore,27,3.59,1,9003.0,904.71,2023-08-31
STU00276,Economics,Econometrics,Spring 2024,Completed,Male,Graduate,29,3.41,4,17728.6,7514.9,2024-01-13
STU00277,Computer Science,Algorithms,Spring 2024,Completed,Non-binary,Senior,26,4.0,4,22419.38,9605.63,2024-01-27
STU00278,English,American Literature,Spring 2024,Completed,Female,Junior,28,3.28,4,14687.97,5823.66,2024-01-23
STU00279,Biology,Genetics,Fall 2023,Enrolled,Female,Junior,21,3.78,3,14618.08,357.45,2023-08-24
STU00280,Biology,Evolution,Fall 2024,Enrolled,Male,Junior,28,3.33,3,19496.53,6940.12,2024-08-23
STU00281,Mathematics,Discrete Math,Fall 2024,Enrolled,Non-binary,Junior,26,2.94,2,24517.31,4955.87,2024-08-19
STU00282,Chemistry,General Chemistry,Fall 2023,Completed,Male,Senior,24,3.31,3,13673.11,358.19,2023-08-26
STU00283,Economics,Macroeconomics,Fall 2023,Completed,Female,Junior,19,3.35,2,14865.54,727.16,2023-09-02
STU00284,Mathematics,Discrete Math,Fall 2024,Enrolled,Male,Graduate,24,2.1,2,9411.22,2362.59,2024-08-26
STU00285,Biology,Cell Biology,Spring 2023,Enrolled,Male,Sophomore,18,2.93,1,24215.61,6042.87,2023-01-29
STU00286,Psychology,Cognitive Psychology,Spring 2024,Waitlisted,Female,Senior,22,3.28,2,11918.7,2653.38,2024-01-27
STU00287,Chemistry,Biochemistry,Fall 2023,Enrolled,Female,Graduate,33,2.32,2,19505.15,5695.53,2023-08-16
STU00288,Psychology,Intro to Psychology,Spring 2025,Enrolled,Female,Sophomore,19,4.0,1,20859.12,8197.75,2025-01-24
STU00289,History,Ancient Civilizations,Fall 2023,Completed,Female,Junior,20,2.66,1,12676.94,3543.05,2023-09-04
STU00290,Computer Science,Databases,Fall 2024,Enrolled,Non-binary,Junior,18,2.42,4,7631.35,3277.63,2024-08-27
STU00291,Psychology,Developmental Psychology,Spring 2024,Waitlisted,Female,Senior,24,2.41,3,15252.3,3779.81,2024-01-13
STU00292,Biology,Cell Biology,Spring 2024,Completed,Female,Sophomore,26,3.82,1,9944.62,5195.57,2024-01-22
STU00293,English,British Literature,Fall 2024,Dropped,Male,Senior,25,4.0,4,6905.23,2701.84,2024-08-13
STU00294,Psychology,Social Psychology,Spring 2023,Completed,Male,Sophomore,20,3.54,4,18134.73,3538.34,2023-01-17
STU00295,English,American Literature,Spring 2023,Enrolled,Male,Junior,29,2.32,3,6469.93,658.99,2023-01-19
STU00296,Chemistry,Physical Chemistry,Fall 2024,Enrolled,Female,Sophomore,27,2.96,1,18387.81,1608.09,2024-08-16
STU00297,Mathematics,Statistics,Fall 2023,Completed,Female,Junior,21,3.39,1,10050.56,2166.4,2023-08-25
STU00298,Chemistry,Biochemistry,Fall 2024,Enrolled,Male,Sophomore,22,3.16,4,12134.64,3884.39,2024-08-28
STU00299,Business Administration,Accounting,Spring 2024,Completed,Male,Graduate,22,2.87,2,22284.32,7462.67,2024-01-27
STU00300,Biology,Evolution,Spring 2025,Waitlisted,Male,Senior,19,4.0,3,24733.86,1824.93,2025-01-10
STU00301,Mathematics,Discrete Math,Spring 2023,Dropped,Female,Sophomore,21,3.17,2,9494.02,1025.41,2023-01-14
STU00302,Physics,Thermodynamics,Spring 2025,Completed,Female,Graduate,22,2.86,4,15144.7,377.77,2025-01-15
STU00303,Mathematics,Discrete Math,Spring 2024,Enrolled,Male,Senior,21,3.56,4,14094.8,4360.33,2024-01-25
STU00304,Business Administration,Marketing,Fall 2024,Completed,Male,Freshman,24,3.27,4,18337.29,1536.5,2024-08-24
STU00305,Chemistry,General Chemistry,Fall 2024,Completed,Male,Junior,21,2.63,1,18468.65,10747.78,2024-08-12
STU00306,Psychology,Intro to Psychology,Spring 2025,Enrolled,Female,Freshman,24,3.42,3,18452.04,4912.86,2025-01-10
STU00307,History,US History,Spring 2025,Dropped,Non-binary,Senior,23,3.5,3,24572.63,5518.47,2025-01-23
STU00308,History,Ancient Civilizations,Spring 2025,Waitlisted,Male,Graduate,23,2.49,2,17356.94,9048.92,2025-01-13
STU00309,English,Creative Writing,Fall 2023,Completed,Female,Sophomore,18,3.65,1,9313.5,3681.92,2023-09-04
STU00310,Computer Science,Databases,Spring 2024,Completed,Male,Senior,22,3.69,2,16543.7,3460.02,2024-01-09
STU00311,Biology,Microbiology,Spring 2024,Enrolled,Female,Freshman,19,2.29,1,22328.77,13308.0,2024-01-20
STU00312,History,Modern History,Spring 2025,Waitlisted,Male,Sophomore,26,3.57,1,6809.63,1179.51,2025-01-16
STU00313,Mathematics,Discrete Math,Spring 2023,Completed,Female,Freshman,21,3.71,2,23513.5,6181.78,2023-01-11
STU00314,Computer Science,Operating Systems,Spring 2024,Completed,Female,Freshman,19,3.45,2,22557.82,4293.15,2024-01-20
STU00315,Psychology,Social Psychology,Fall 2023,Waitlisted,Female,Graduate,32,2.37,3,17981.49,3542.87,2023-08-15
STU00316,Biology,Ecology,Spring 2025,Waitlisted,Female,Senior,29,2.65,3,17196.64,5813.55,2025-01-24
STU00317,Chemistry,General Chemistry,Fall 2024,Completed,Female,Sophomore,29,4.0,4,15913.74,4243.43,2024-08-17
STU00318,Psychology,Abnormal Psychology,Spring 2023,Enrolled,Female,Senior,27,3.66,3,16741.23,1691.98,2023-01-23
STU00319,History,Ancient Civilizations,Spring 2023,Enrolled,Female,Senior,27,3.1,2,15847.27,9047.0,2023-01-11
STU00320,Biology,Ecology,Spring 2025,Enrolled,Male,Freshman,23,3.91,4,23284.73,11369.0,2025-01-17
STU00321,History,Modern History,Spring 2024,Enrolled,Male,Junior,22,3.82,1,15672.05,5716.27,2024-01-23
STU00322,Economics,Econometrics,Spring 2023,Completed,Male,Junior,24,2.19,4,21259.71,9160.25,2023-01-20
STU00323,Business Administration,Entrepreneurship,Spring 2023,Enrolled,Female,Graduate,34,2.96,2,22934.29,980.86,2023-01-24
STU00324,Economics,Macroeconomics,Spring 2025,Enrolled,Female,Freshman,26,3.73,2,18093.86,4126.21,2025-01-09
STU00325,Biology,Evolution,Spring 2023,Waitlisted,Male,Sophomore,22,2.4,2,8326.63,3084.28,2023-01-30
STU00326,History,US History,Fall 2024,Dropped,Male,Graduate,25,3.05,3,18401.92,10263.92,2024-08-14
STU00327,Chemistry,Biochemistry,Spring 2024,Waitlisted,Male,Senior,25,3.56,3,19323.01,3160.75,2024-01-11
STU00328,Biology,Ecology,Fall 2023,Enrolled,Female,Sophomore,27,2.31,1,7437.72,808.4,2023-08-26
STU00329,Chemistry,Physical Chemistry,Spring 2025,Completed,Male,Sophomore,27,2.83,2,10905.57,5191.54,2025-01-15
STU00330,English,American Literature,Spring 2024,Dropped,Female,Junior,25,3.36,3,24258.54,7038.07,2024-01-14
STU00331,Economics,International Economics,Spring 2024,Completed,Male,Sophomore,23,2.81,4,17663.03,10082.8,2024-01-28
STU00332,Physics,Optics,Spring 2025,Waitlisted,Female,Freshman,23,3.13,1,16870.77,8034.64,2025-01-20
STU00333,Computer Science,Operating Systems,Spring 2023,Completed,Male,Sophomore,27,2.87,1,23117.82,10679.67,2023-01-26
STU00334,Biology,Anatomy,Spring 2024,Enrolled,Female,Graduate,31,2.56,4,10112.9,1832.82,2024-01-26
STU00335,Economics,Microeconomics,Spring 2023,Completed,Male,Graduate,25,4.0,3,6910.71,2586.79,2023-01-10
STU00336,Psychology,Social Psychology,Spring 2023,Dropped,Female,Sophomore,24,2.69,1,16732.17,1686.75,2023-01-12
STU00337,Mathematics,Discrete Math,Spring 2023,Enrolled,Female,Junior,29,2.92,3,6914.29,98.07,2023-01-24
STU00338,History,World History,Spring 2024,Completed,Female,Sophomore,20,3.33,3,17141.88,5622.85,2024-01-17
STU00339,Mathematics,Probability,Spring 2025,Completed,Male,Senior,26,3.83,4,14935.34,8851.75,2025-01-08
STU00340,History,Modern History,Spring 2024,Completed,Female,Freshman,24,2.26,4,18902.89,4585.68,2024-01-14
STU00341,History,European History,Fall 2024,Waitlisted,Male,Graduate,30,3.38,1,10483.21,499.54,2024-08-19
STU00342,Biology,Genetics,Spring 2025,Completed,Female,Junior,22,3.91,1,22883.82,2634.39,2025-01-13
STU00343,Mathematics,Probability,Spring 2025,Waitlisted,Female,Freshman,18,2.78,2,6388.48,1989.6,2025-01-07
STU00344,English,Creative Writing,Spring 2025,Completed,Female,Senior,29,2.49,1,21007.13,2945.77,2025-01-26
STU00345,Chemistry,Organic Chemistry,Fall 2024,Completed,Female,Graduate,29,3.27,3,15659.16,3047.28,2024-08-14
STU00346,History,US History,Spring 2025,Completed,Male,Junior,23,3.52,1,18389.74,10969.18,2025-01-07
STU00347,Mathematics,Statistics,Fall 2023,Enrolled,Female,Graduate,27,3.94,4,14304.11,516.17,2023-08-26
STU00348,English,Creative Writing,Fall 2024,Dropped,Male,Sophomore,27,3.31,3,24152.51,2540.4,2024-08-26
STU00349,Psychology,Abnormal Psychology,Spring 2024,Completed,Female,Freshman,26,2.94,3,13453.78,6633.84,2024-01-19
STU00350,Biology,Evolution,Spring 2023,Enrolled,Male,Sophomore,18,2.51,4,11017.06,6486.2,2023-01-12
STU00351,English,British Literature,Spring 2023,Enrolled,Male,Junior,24,2.55,3,24849.67,13821.4,2023-01-21
STU00352,Mathematics,Calculus II,Spring 2023,Completed,Female,Graduate,22,2.94,4,21840.67,6826.84,2023-01-15
STU00353,Mathematics,Calculus I,Spring 2023,Completed,Female,Junior,23,3.2,4,7554.27,3744.2,2023-01-15
STU00354,Computer Science,Databases,Spring 2024,Dropped,Female,Graduate,25,2.95,2,19174.89,416.02,2024-01-08
STU00355,Business Administration,Entrepreneurship,Fall 2023,Enrolled,Male,Junior,24,2.71,3,6752.85,3796.28,2023-08-23
STU00356,Economics,Macroeconomics,Spring 2023,Completed,Male,Senior,18,2.43,1,11110.49,2646.4,2023-01-13
STU00357,English,British Literature,Spring 2025,Completed,Female,Graduate,23,3.52,2,14939.27,8893.27,2025-01-10
STU00358,Economics,Microeconomics,Spring 2023,Enrolled,Male,Graduate,25,3.12,4,9170.21,5120.25,2023-01-19
STU00359,English,Composition,Spring 2024,Dropped,Female,Graduate,27,2.88,2,22559.49,11749.75,2024-01-13
STU00360,Chemistry,Biochemistry,Fall 2024,Completed,Male,Sophomore,20,3.68,4,20800.61,3802.51,2024-08-20
STU00361,English,British Literature,Fall 2024,Completed,Non-binary,Sophomore,22,3.46,3,16503.27,4746.55,2024-08-12
STU00362,History,European History,Spring 2025,Enrolled,Male,Graduate,25,3.16,2,17127.42,1430.46,2025-01-21
STU00363,Business Administration,Entrepreneurship,Fall 2023,Dropped,Male,Senior,23,2.84,2,24055.95,11910.59,2023-08-27
STU00364,Economics,Econometrics,Spring 2025,Enrolled,Female,Senior,22,3.57,4,7435.24,2133.47,2025-01-09
STU00365,Physics,Relativity,Fall 2023,Enrolled,Male,Senior,26,3.05,4,20534.47,1503.56,2023-08-27
STU00366,Mathematics,Statistics,Spring 2025,Completed,Male,Graduate,25,3.07,4,13790.23,874.28,2025-01-11
STU00367,Psychology,Intro to Psychology,Spring 2025,Enrolled,Female,Graduate,34,3.12,1,12295.96,2851.14,2025-01-10
STU00368,Mathematics,Differential Equations,Fall 2023,Completed,Male,Graduate,24,2.98,1,8835.65,1122.6,2023-08-25
STU00369,Business Administration,Business Ethics,Fall 2024,Enrolled,Female,Senior,19,3.17,1,24673.58,3540.86,2024-08-14
STU00370,Computer Science,Data Structures,Fall 2023,Completed,Female,Graduate,26,2.93,2,7427.7,1351.58,2023-09-02
STU00371,Economics,Econometrics,Spring 2024,Dropped,Female,Graduate,28,2.91,2,15188.44,9082.96,2024-01-24
STU00372,English,Creative Writing,Spring 2024,Enrolled,Female,Freshman,22,3.19,1,17304.39,3179.72,2024-01-27
STU00373,Physics,Thermodynamics,Fall 2023,Completed,Male,Senior,21,1.82,3,7614.21,4050.47,2023-08-17
STU00374,Economics,Microeconomics,Spring 2024,Completed,Male,Junior,24,3.57,1,15510.09,4482.12,2024-01-14
STU00375,Mathematics,Calculus I,Spring 2025,Completed,Female,Sophomore,22,3.31,2,9971.61,800.54,2025-01-26
STU00376,Psychology,Cognitive Psychology,Fall 2024,Enrolled,Male,Senior,23,3.05,2,20806.75,7267.57,2024-08-18
STU00377,History,US History,Fall 2023,Completed,Male,Graduate,26,2.6,2,15959.19,4350.9,2023-09-03
STU00378,Economics,Game Theory,Spring 2024,Enrolled,Male,Junior,24,3.08,1,7984.76,609.4,2024-01-09
STU00379,Business Administration,Marketing,Spring 2025,Completed,Male,Sophomore,21,3.47,4,21213.72,7816.17,2025-01-11
STU00380,Mathematics,Linear Algebra,Fall 2024,Completed,Non-binary,Junior,27,2.48,4,20700.33,11079.87,2024-08-20
STU00381,Business Administration,Management,Fall 2024,Enrolled,Female,Graduate,22,3.33,2,21177.67,971.0,2024-08-12
STU00382,Chemistry,Physical Chemistry,Fall 2024,Completed,Male,Sophomore,27,3.18,3,23606.38,3584.28,2024-08-19
STU00383,Mathematics,Calculus II,Spring 2024,Enrolled,Male,Graduate,26,3.09,2,12726.98,3437.23,2024-01-24
STU00384,Business Administration,Management,Spring 2024,Completed,Female,Sophomore,18,3.76,2,6333.04,1969.86,2024-01-26
STU00385,Economics,Econometrics,Spring 2023,Enrolled,Male,Freshman,22,3.14,3,18604.56,465.18,2023-01-20
STU00386,Computer Science,Networks,Spring 2023,Dropped,Non-binary,Graduate,22,3.96,4,6441.69,275.41,2023-01-26
STU00387,History,Ancient Civilizations,Spring 2024,Dropped,Female,Freshman,22,1.88,1,14238.94,8471.5,2024-01-27
STU00388,Biology,Ecology,Spring 2023,Enrolled,Male,Senior,20,3.19,4,18227.41,2025.38,2023-01-20
STU00389,Psychology,Developmental Psychology,Spring 2023,Enrolled,Female,Junior,27,3.24,1,20287.45,3226.27,2023-01-15
STU00390,Economics,Game Theory,Fall 2023,Completed,Female,Sophomore,29,2.75,3,22978.02,10787.97,2023-08-22
STU00391,Computer Science,Networks,Fall 2023,Waitlisted,Male,Freshman,26,2.99,2,24196.53,6943.27,2023-09-01
STU00392,Biology,Evolution,Fall 2024,Enrolled,Female,Senior,27,3.04,2,20974.28,3685.04,2024-08-19
STU00393,Business Administration,Finance,Spring 2025,Dropped,Female,Graduate,23,3.83,3,19961.46,9722.47,2025-01-07
STU00394,Psychology,Social Psychology,Fall 2024,Enrolled,Non-binary,Junior,28,4.0,3,5874.71,390.58,2024-08-29
STU00395,Business Administration,Accounting,Spring 2025,Completed,Female,Freshman,24,2.98,2,16001.84,3731.5,2025-01-23
STU00396,History,World History,Spring 2025,Waitlisted,Male,Sophomore,23,2.71,2,10475.83,5834.94,2025-01-17
STU00397,Physics,Relativity,Fall 2023,Enrolled,Female,Senior,20,3.25,4,10718.14,5247.26,2023-08-21
STU00398,Physics,Optics,Fall 2024,Completed,Male,Freshman,18,3.51,1,10168.63,3319.14,2024-09-01
STU00399,History,Modern History,Fall 2024,Completed,Female,Senior,22,2.45,4,6077.16,1167.03,2024-09-02
STU00400,English,Poetry,Spring 2023,Dropped,Female,Senior,28,3.22,3,10386.63,3362.5,2023-01-22
STU00401,Mathematics,Differential Equations,Fall 2024,Enrolled,Male,Sophomore,19,3.26,4,6837.42,3959.4,2024-08-26
STU00402,Chemistry,Biochemistry,Spring 2025,Enrolled,Female,Graduate,24,2.76,4,8013.52,1646.22,2025-01-16
STU00403,English,Linguistics,Spring 2025,Enrolled,Female,Senior,22,3.22,1,10950.97,3712.52,2025-01-12
STU00404,Mathematics,Differential Equations,Fall 2023,Completed,Non-binary,Senior,29,4.0,2,17725.83,8094.91,2023-08-29
STU00405,Physics,Relativity,Fall 2023,Waitlisted,Female,Freshman,25,2.97,3,9933.58,4329.82,2023-08-15
STU00406,Chemistry,General Chemistry,Spring 2024,Waitlisted,Male,Senior,21,3.09,3,6983.56,1682.32,2024-01-17
STU00407,Biology,Microbiology,Fall 2024,Completed,Male,Senior,19,3.23,1,19661.43,7266.69,2024-08-13
STU00408,Physics,Optics,Fall 2023,Completed,Male,Junior,26,2.4,1,12505.2,4041.9,2023-08-18
STU00409,History,US History,Spring 2024,Enrolled,Male,Freshman,23,3.22,1,21653.61,143.32,2024-01-09
STU00410,English,British Literature,Spring 2025,Enrolled,Female,Sophomore,22,3.22,2,12358.82,2424.29,2025-01-24
STU00411,Mathematics,Discrete Math,Fall 2024,Completed,Male,Junior,24,3.22,2,7494.28,1732.87,2024-08-15
STU00412,Physics,Quantum Physics,Fall 2024,Completed,Male,Freshman,21,1.5,2,20608.0,2685.75,2024-08-16
STU00413,Mathematics,Discrete Math,Fall 2024,Enrolled,Male,Sophomore,23,3.94,2,5064.37,1882.7,2024-08-15
STU00414,Chemistry,General Chemistry,Fall 2023,Completed,Female,Junior,29,2.72,1,20883.95,1165.21,2023-08-21
STU00415,Chemistry,Organic Chemistry,Spring 2024,Completed,Female,Junior,21,4.0,1,7082.75,958.04,2024-01-27
STU00416,Biology,Microbiology,Spring 2024,Enrolled,Female,Freshman,21,3.14,1,6056.08,1768.12,2024-01-25
